deeplink,image_url,price,product_id,product_name,brand,Colour,gender,description
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Amsterdam+Wallet&wgtarget=http://www.julesb.co.uk/amsterdam-wallet-p731562,http://www.julesb.co.uk/images/amsterdam-wallet-p731562-987506_medium.jpg,67.99,731562,"Amsterdam Wallet",Victorinox,Black,Male,"Amsterdam Wallet"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Antwerp+Card+Holder&wgtarget=http://www.julesb.co.uk/antwerp-card-holder-p731580,http://www.julesb.co.uk/images/antwerp-card-holder-p731580-1195919_medium.jpg,31.99,731580,"Antwerp Card Holder",Victorinox,Black,Male,"Antwerp Card Holder"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Tartan+Scarf&wgtarget=http://www.julesb.co.uk/barbour-tartan-scarf-p732317,http://www.julesb.co.uk/images/barbour-tartan-scarf-p732317-1702167_medium.jpg,39.99,732317,"Tartan Scarf",Barbour,,Male,"Tartan Scarf"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Self+Spot+Tie&wgtarget=http://www.julesb.co.uk/self-spot-tie-p732382,http://www.julesb.co.uk/images/self-spot-tie-p732382-908793_medium.jpg,34.99,732382,"Self Spot Tie",Hemley,"Cream > Grey",Male,"Self Spot Tie"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Self+Stripe+Tie&wgtarget=http://www.julesb.co.uk/self-stripe-tie-p732425,http://www.julesb.co.uk/images/self-stripe-tie-p732425-908761_medium.jpg,34.99,732425,"Self Stripe Tie",Hemley,"Black > Cream",Male,"Self Stripe Tie"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Woven+Twill+Silk+Tie&wgtarget=http://www.julesb.co.uk/woven-twill-silk-tie-p732437,http://www.julesb.co.uk/images/woven-twill-silk-tie-p732437-784925_medium.jpg,34.99,732437,"Woven Twill Silk Tie",Hemley,"Pink > Blue > Cream > Grey > Lilac > Orange > Purple > Mustard",Male,"Woven Twill Silk Tie"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Abstract+Paisley+Tie&wgtarget=http://www.julesb.co.uk/abstract-paisley-tie-p732452,http://www.julesb.co.uk/images/abstract-paisley-tie-p732452-784947_medium.jpg,34.99,732452,"Abstract Paisley Tie",Hemley,Cream,Male,"Abstract Paisley Tie"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Edinburgh+Brogues&wgtarget=http://www.julesb.co.uk/edinburgh-brogues-p732511,http://www.julesb.co.uk/images/edinburgh-brogues-p732511-1591645_medium.jpg,298.99,732511,"Edinburgh Brogues","Cheaney & Sons",Tan,Male,"Edinburgh Brogues"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Embossed+Card+Holder&wgtarget=http://www.julesb.co.uk/embossed-card-holder-p732636,http://www.julesb.co.uk/images/embossed-card-holder-p732636-1768234_medium.jpg,38.99,732636,"Embossed Card Holder","Armani Jeans",Black,Male,"Embossed Card Holder"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Charme+Suede+Chukka+Boots&wgtarget=http://www.julesb.co.uk/charme-suede-chukka-boots-p733095,http://www.julesb.co.uk/images/charme-suede-chukka-boots-p733095-760644_medium.jpg,82.50,733095,"Charme Suede Chukka Boots","Mario Fagni",Tan,Male,"Charme Suede Chukka Boots"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Quilted+Leather+Gloves&wgtarget=http://www.julesb.co.uk/barbour-quilted-leather-gloves-p733664,http://www.julesb.co.uk/images/barbour-quilted-leather-gloves-p733664-1414790_medium.jpg,44.99,733664,"Quilted Leather Gloves",Barbour,,Male,"Quilted Leather Gloves"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Fleece+Lined+Hunter+Hat&wgtarget=http://www.julesb.co.uk/barbour-fleece-lined-hunter-hat-p733674,http://www.julesb.co.uk/images/barbour-fleece-lined-hunter-hat-p733674-1414799_medium.jpg,28.04,733674,"Fleece Lined Hunter Hat",Barbour,,Male,"Fleece Lined Hunter Hat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Wax+Sports+Cap&wgtarget=http://www.julesb.co.uk/barbour-wax-sports-cap-p733688,http://www.julesb.co.uk/images/barbour-wax-sports-cap-p733688-1413812_medium.jpg,21.59,733688,"Wax Sports Cap",Barbour,,Male,"Wax Sports Cap"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Leather+%26+Tweed+Derby+Shoes&wgtarget=http://www.julesb.co.uk/leather-tweed-derby-shoes-p734207,http://www.julesb.co.uk/images/leather-tweed-derby-shoes-p734207-1403793_medium.jpg,112.50,734207,"Leather & Tweed Derby Shoes","Jules B","Black > Tan",Male,"Leather & Tweed Derby Shoes"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Cable+Knit+Scarf&wgtarget=http://www.julesb.co.uk/cable-knit-scarf-p734391,http://www.julesb.co.uk/images/cable-knit-scarf-p734391-877772_medium.jpg,25.00,734391,"Cable Knit Scarf",Hemley,"Beige > Navy",Male,"Cable Knit Scarf"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Self+Striped+Shirt&wgtarget=http://www.julesb.co.uk/self-striped-shirt-p734445,http://www.julesb.co.uk/images/self-striped-shirt-p734445-1492907_medium.jpg,90.99,734445,"Self Striped Shirt",Eton,White,Male,"Self Striped Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Paddy+Polo+Shirt&wgtarget=http://www.julesb.co.uk/hugo-boss-green-paddy-polo-shirt-p735289,http://www.julesb.co.uk/images/hugo-boss-green-paddy-polo-shirt-p735289-1759240_medium.jpg,74.99,735289,"Paddy Polo Shirt","Hugo Boss Green","Pink > Light Grey > Blue > Black > White > Green > Navy > Orange > Purple > Yellow",Male,"Paddy Polo Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Schino+Regular+Fit+Chinos&wgtarget=http://www.julesb.co.uk/schino-regular-fit-chinos-p736084,http://www.julesb.co.uk/images/schino-regular-fit-chinos-p736084-1181519_medium.jpg,98.99,736084,"Schino Regular Fit Chinos","Hugo Boss Orange","Beige > Blue > Navy",Male,"Schino Regular Fit Chinos"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Check+Hatteras+Flat+Cap&wgtarget=http://www.julesb.co.uk/check-hatteras-flat-cap-p736522,http://www.julesb.co.uk/images/check-hatteras-flat-cap-p736522-1410035_medium.jpg,52.49,736522,"Check Hatteras Flat Cap",Stetson,"Light Grey > Dark Grey",Male,"Check Hatteras Flat Cap"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Melograno+250ml+Fragrance+Diffuser&wgtarget=http://www.julesb.co.uk/melograno-250ml-fragrance-diffuser-p737030,http://www.julesb.co.uk/images/melograno-250ml-fragrance-diffuser-p737030-1552305_medium.jpg,49.99,737030,"Melograno 250ml Fragrance Diffuser","Dr. Vranjes","Multi Coloured",Unisex,"Melograno 250ml Fragrance Diffuser"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Ginger+Lime+250ml+Fragrance+Diffuser&wgtarget=http://www.julesb.co.uk/ginger-lime-250ml-fragrance-diffuser-p737034,http://www.julesb.co.uk/images/ginger-lime-250ml-fragrance-diffuser-p737034-1643447_medium.jpg,49.99,737034,"Ginger Lime 250ml Fragrance Diffuser","Dr. Vranjes","Multi Coloured",Unisex,"Ginger Lime 250ml Fragrance Diffuser"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Fuoco+250ml+Fragrance+Diffuser&wgtarget=http://www.julesb.co.uk/fuoco-250ml-fragrance-diffuser-p737036,http://www.julesb.co.uk/images/fuoco-250ml-fragrance-diffuser-p737036-1552281_medium.jpg,49.99,737036,"Fuoco 250ml Fragrance Diffuser","Dr. Vranjes","Multi Coloured",Unisex,"Fuoco 250ml Fragrance Diffuser"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Melograno+500ml+Fragrance+Diffuser&wgtarget=http://www.julesb.co.uk/melograno-500ml-fragrance-diffuser-p737038,http://www.julesb.co.uk/images/melograno-500ml-fragrance-diffuser-p737038-1552307_medium.jpg,74.99,737038,"Melograno 500ml Fragrance Diffuser","Dr. Vranjes","Multi Coloured",Unisex,"Melograno 500ml Fragrance Diffuser"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Ginger+Lime+500ml+Fragrance+Diffuser&wgtarget=http://www.julesb.co.uk/ginger-lime-500ml-fragrance-diffuser-p737042,http://www.julesb.co.uk/images/ginger-lime-500ml-fragrance-diffuser-p737042-1643449_medium.jpg,74.99,737042,"Ginger Lime 500ml Fragrance Diffuser","Dr. Vranjes","Multi Coloured",Unisex,"Ginger Lime 500ml Fragrance Diffuser"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Fuoco+500ml+Fragrance+Diffuser&wgtarget=http://www.julesb.co.uk/fuoco-500ml-fragrance-diffuser-p737044,http://www.julesb.co.uk/images/fuoco-500ml-fragrance-diffuser-p737044-1552283_medium.jpg,74.99,737044,"Fuoco 500ml Fragrance Diffuser","Dr. Vranjes","Multi Coloured",Unisex,"Fuoco 500ml Fragrance Diffuser"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Flecked+Knitted+Silk+Tie&wgtarget=http://www.julesb.co.uk/flecked-knitted-silk-tie-p737336,http://www.julesb.co.uk/images/flecked-knitted-silk-tie-p737336-1531612_medium.jpg,34.99,737336,"Flecked Knitted Silk Tie",Hemley,"Black & White > Light Blue > Red > Brown > Black > Navy",Male,"Flecked Knitted Silk Tie"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=International+Polo+Shirt&wgtarget=http://www.julesb.co.uk/barbour-international-polo-shirt-p738156,http://www.julesb.co.uk/images/barbour-international-polo-shirt-p738156-1454147_medium.jpg,34.99,738156,"International Polo Shirt",Barbour,,Male,"International Polo Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Santana+Denim+Shirt&wgtarget=http://www.julesb.co.uk/barbour-santana-denim-shirt-p738252,http://www.julesb.co.uk/images/barbour-santana-denim-shirt-p738252-1677884_medium.jpg,71.24,738252,"Santana Denim Shirt",Barbour,,Male,"Santana Denim Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Waxed+Dog+Coat&wgtarget=http://www.julesb.co.uk/barbour-waxed-dog-coat-p738488,http://www.julesb.co.uk/images/barbour-waxed-dog-coat-p738488-1760823_medium.jpg,44.99,738488,"Waxed Dog Coat",Barbour,,Unisex,"Waxed Dog Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Formal+Gingham+Shirt&wgtarget=http://www.julesb.co.uk/camicia-di-percalle-formale-p738844,http://www.julesb.co.uk/images/camicia-di-percalle-formale-p738844-1170518_medium.jpg,47.50,738844,"Formal Gingham Shirt","Jules B",Pink,Male,"Formal Gingham Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Gingham+Shirt&wgtarget=http://www.julesb.co.uk/camicia-di-percalle-formale-p738850,http://www.julesb.co.uk/images/camicia-di-percalle-formale-p738850-1170543_medium.jpg,47.50,738850,"Gingham Shirt","Jules B","Light Blue",Male,"Gingham Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Fuoco+100ml+Fragrant+Room+Spray&wgtarget=http://www.julesb.co.uk/fuoco-100ml-fragrant-room-spray-p739122,http://www.julesb.co.uk/images/fuoco-100ml-fragrant-room-spray-p739122-1552277_medium.jpg,13.50,739122,"Fuoco 100ml Fragrant Room Spray","Dr. Vranjes","Multi Coloured",Unisex,"Fuoco 100ml Fragrant Room Spray"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Melograno+Fragrance+500ml+Refill&wgtarget=http://www.julesb.co.uk/melograno-fragrance-500ml-refill-p740974,http://www.julesb.co.uk/images/melograno-fragrance-500ml-refill-p740974-1552310_medium.jpg,56.99,740974,"Melograno Fragrance 500ml Refill","Dr. Vranjes","Multi Coloured",Unisex,"Melograno Fragrance 500ml Refill"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Baviera+Suede+Belt&wgtarget=http://www.julesb.co.uk/baviera-suede-belt-p741581,http://www.julesb.co.uk/images/baviera-suede-belt-p741581-1174623_medium.jpg,45.00,741581,"Baviera Suede Belt",Stemar,Black,Male,"Baviera Suede Belt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Golf+Umbrella&wgtarget=http://www.julesb.co.uk/golf-umbrella-p741618,http://www.julesb.co.uk/images/golf-umbrella-p741618-1188382_medium.jpg,98.99,741618,"Golf Umbrella",Davek,"Black & Red > Black > Black & Yellow > Black & Blue > Black & Green",Unisex,"Golf Umbrella"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Compact+Traveller+Umbrella&wgtarget=http://www.julesb.co.uk/compact-traveller-umbrella-p741626,http://www.julesb.co.uk/images/compact-traveller-umbrella-p741626-1194083_medium.jpg,68.99,741626,"Compact Traveller Umbrella",Davek,"Red > Blue > Fuchsia > Black > Green > Yellow",Unisex,"Compact Traveller Umbrella"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Silk+Chequered+Handkerchief&wgtarget=http://www.julesb.co.uk/silk-chequered-handkerchief-p742048,http://www.julesb.co.uk/images/silk-chequered-handkerchief-p742048-1179659_medium.jpg,17.49,742048,"Silk Chequered Handkerchief","Ascot Accessories","Red > Blue",Male,"Silk Chequered Handkerchief"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Silk+Polka+Dot+Handkerchief&wgtarget=http://www.julesb.co.uk/silk-polka-dot-handkerchief-p742056,http://www.julesb.co.uk/images/silk-polka-dot-handkerchief-p742056-1531573_medium.jpg,17.49,742056,"Silk Polka Dot Handkerchief","Ascot Accessories","Red > Blue > White > Navy > Orange > Purple",Male,"Silk Polka Dot Handkerchief"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Cashmere+V-Neck+Sweater&wgtarget=http://www.julesb.co.uk/cashmere-v-neck-sweater-p742784,http://www.julesb.co.uk/images/cashmere-v-neck-sweater-p742784-1366927_medium.jpg,129.50,742784,"Cashmere V-Neck Sweater","Jules B","Blue > Charcoal > Brown",Male,"Cashmere V-Neck Sweater"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Cashmere+Roll+Neck+Sweater&wgtarget=http://www.julesb.co.uk/cashmere-roll-neck-sweater-p742797,http://www.julesb.co.uk/images/cashmere-roll-neck-sweater-p742797-1403685_medium.jpg,134.50,742797,"Cashmere Roll Neck Sweater","Jules B","Beige > Black > Grey > Navy",Male,"Cashmere Roll Neck Sweater"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Geelong+Lambswool+Cardigan&wgtarget=http://www.julesb.co.uk/geelong-lambswool-cardigan-p742814,http://www.julesb.co.uk/images/geelong-lambswool-cardigan-p742814-1353667_medium.jpg,72.50,742814,"Geelong Lambswool Cardigan","Jules B","Charcoal > Navy",Male,"Geelong Lambswool Cardigan"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Crew+Neck+Lambswool+Sweater&wgtarget=http://www.julesb.co.uk/crew-neck-lambswool-sweater-p742823,http://www.julesb.co.uk/images/crew-neck-lambswool-sweater-p742823-1353454_medium.jpg,45.00,742823,"Crew Neck Lambswool Sweater","Jules B","Light Grey > Red > Blue > Charcoal > Navy > Orange > Purple",Male,"Crew Neck Lambswool Sweater"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=V-Neck+Lambswool+Sweater&wgtarget=http://www.julesb.co.uk/v-neck-lambswool-sweater-p742852,http://www.julesb.co.uk/images/v-neck-lambswool-sweater-p742852-1353538_medium.jpg,45.00,742852,"V-Neck Lambswool Sweater","Jules B","Olive > Light Grey > Mid Brown > Charcoal > Navy > Orange > Dk Pink",Male,"V-Neck Lambswool Sweater"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Dorset+Merino+Long+Sleeve+Polo+Shirt&wgtarget=http://www.julesb.co.uk/dorset-merino-long-sleeve-polo-shirt-p742883,http://www.julesb.co.uk/images/dorset-merino-long-sleeve-polo-shirt-p742883-1504662_medium.jpg,149.99,742883,"Dorset Merino Long Sleeve Polo Shirt","John Smedley","Charcoal > Black > Indigo > Navy",Male,"Dorset Merino Long Sleeve Polo Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Bobby+Merino+V-Neck+Sweater&wgtarget=http://www.julesb.co.uk/bobby-merino-v-neck-sweater-p742899,http://www.julesb.co.uk/images/bobby-merino-v-neck-sweater-p742899-1706758_medium.jpg,99.99,742899,"Bobby Merino V-Neck Sweater","John Smedley","Light Grey > Charcoal > Brown > Black > Indigo > Navy > Wine > Mazarine",Male,"Bobby Merino V-Neck Sweater"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Marcus+Merino+Jumper&wgtarget=http://www.julesb.co.uk/marcus-merino-jumper-p742920,http://www.julesb.co.uk/images/marcus-merino-jumper-p742920-1561995_medium.jpg,99.99,742920,"Marcus Merino Jumper","John Smedley","Light Grey > Black > Indigo > Navy",Male,"Marcus Merino Jumper"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Belvoir+Merino+Roll+Neck+Jumper&wgtarget=http://www.julesb.co.uk/belvoir-merino-roll-neck-jumper-p742936,http://www.julesb.co.uk/images/belvoir-merino-roll-neck-jumper-p742936-1691286_medium.jpg,124.99,742936,"Belvoir Merino Roll Neck Jumper","John Smedley","Charcoal > Black > Indigo > Navy",Male,"Belvoir Merino Roll Neck Jumper"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Tonal+Logo+Cap&wgtarget=http://www.julesb.co.uk/tonal-logo-cap-p743147,http://www.julesb.co.uk/images/tonal-logo-cap-p743147-1672591_medium.jpg,44.99,743147,"Tonal Logo Cap","Armani Jeans","Blue > Black > White",Male,"Tonal Logo Cap"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Suede+Miller+Brogues&wgtarget=http://www.julesb.co.uk/suede-miller-brogues-p745542,http://www.julesb.co.uk/images/suede-miller-brogues-p745542-1479234_medium.jpg,195.99,745542,"Suede Miller Brogues","Paul Smith Shoes","Dark Brown > Tan",Male,"Suede Miller Brogues"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Benson+Stingray+Wallet&wgtarget=http://www.julesb.co.uk/benson-stingray-wallet-p747346,http://www.julesb.co.uk/images/benson-stingray-wallet-p747346-1691007_medium.jpg,134.99,747346,"Benson Stingray Wallet","Oliver Sweeney","Blue > Black",Male,"Benson Stingray Wallet"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Silk+Diamond+Tie&wgtarget=http://www.julesb.co.uk/silk-diamond-tie-p747453,http://www.julesb.co.uk/images/silk-diamond-tie-p747453-1659182_medium.jpg,41.99,747453,"Silk Diamond Tie",Hemley,"Blue > Yellow",Male,"Silk Diamond Tie"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Silk+Motif+Tie&wgtarget=http://www.julesb.co.uk/silk-motif-tie-p747469,http://www.julesb.co.uk/images/silk-motif-tie-p747469-1071224_medium.jpg,41.99,747469,"Silk Motif Tie",Hemley,Navy,Male,"Silk Motif Tie"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Max+Chinos&wgtarget=http://www.julesb.co.uk/max-chinos-p747545,http://www.julesb.co.uk/images/max-chinos-p747545-1181167_medium.jpg,62.50,747545,"Max Chinos",Hartford,"Light Blue > Dark Grey > Navy",Male,"Max Chinos"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Stretch+Fit+Wool+Trousers&wgtarget=http://www.julesb.co.uk/stretch-fit-wool-trousers-p747813,http://www.julesb.co.uk/images/stretch-fit-wool-trousers-p747813-1044913_medium.jpg,90.00,747813,"Stretch Fit Wool Trousers","Pal Zileri","Dark Grey > Beige > Black > Grey > Navy",Male,"Stretch Fit Wool Trousers"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Mini+Umbrella&wgtarget=http://www.julesb.co.uk/davek-mini-umbrella-p748601,http://www.julesb.co.uk/images/davek-mini-umbrella-p748601-1383517_medium.jpg,39.99,748601,"Mini Umbrella",Davek,"Red > Black > Aqua > Yellow",Unisex,"Mini Umbrella"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Cheltenham+Tassel+Loafers&wgtarget=http://www.julesb.co.uk/cheltenham-tassel-loafers-p748943,http://www.julesb.co.uk/images/cheltenham-tassel-loafers-p748943-1403982_medium.jpg,239.19,748943,"Cheltenham Tassel Loafers","Cheaney & Sons","Brown > Black",Male,"Cheltenham Tassel Loafers"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Micro+Gingham+Shirt&wgtarget=http://www.julesb.co.uk/micro-gingham-shirt-p749225,http://www.julesb.co.uk/images/micro-gingham-shirt-p749225-1170313_medium.jpg,45.00,749225,"Micro Gingham Shirt","Jules B","Blue > Purple",Male,"Micro Gingham Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Striped+Shirt&wgtarget=http://www.julesb.co.uk/striped-shirt-p749271,http://www.julesb.co.uk/images/striped-shirt-p749271-1171460_medium.jpg,45.00,749271,"Striped Shirt","Jules B","Blue > Purple",Male,"Striped Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Wool+Paisley+Handkerchief&wgtarget=http://www.julesb.co.uk/wool-paisley-handkerchief-p749427,http://www.julesb.co.uk/images/wool-paisley-handkerchief-p749427-1401575_medium.jpg,17.49,749427,"Wool Paisley Handkerchief","Ascot Accessories","Red > Blue",Male,"Wool Paisley Handkerchief"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Silk+Floral+Handkerchief&wgtarget=http://www.julesb.co.uk/silk-floral-handkerchief-p749430,http://www.julesb.co.uk/images/silk-floral-handkerchief-p749430-1070731_medium.jpg,17.49,749430,"Silk Floral Handkerchief","Ascot Accessories","Red > Blue",Male,"Silk Floral Handkerchief"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Tasselled+Scarf&wgtarget=http://www.julesb.co.uk/tasselled-scarf-p749460,http://www.julesb.co.uk/images/tasselled-scarf-p749460-1148133_medium.jpg,27.99,749460,"Tasselled Scarf",Hemley,"Pink > Blue > Orange",Male,"Tasselled Scarf"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Narrow+Stripe+Scarf&wgtarget=http://www.julesb.co.uk/narrow-stripe-scarf-p749464,http://www.julesb.co.uk/images/narrow-stripe-scarf-p749464-1148862_medium.jpg,27.99,749464,"Narrow Stripe Scarf",Hemley,"Red > Beige > Grey",Male,"Narrow Stripe Scarf"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Check+Scarf&wgtarget=http://www.julesb.co.uk/check-scarf-p749468,http://www.julesb.co.uk/images/check-scarf-p749468-1152108_medium.jpg,27.99,749468,"Check Scarf",Hemley,Rustic,Male,"Check Scarf"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Large+Check+Scarf&wgtarget=http://www.julesb.co.uk/large-check-scarf-p749481,http://www.julesb.co.uk/images/large-check-scarf-p749481-1119817_medium.jpg,39.94,749481,"Large Check Scarf",Hemley,Blue,Male,"Large Check Scarf"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Twin+Pack+Basic+Tyll+T-Shirts&wgtarget=http://www.julesb.co.uk/twin-pack-basic-tyll-t-shirts-p749517,http://www.julesb.co.uk/images/twin-pack-basic-tyll-t-shirts-p749517-1511603_medium.jpg,46.74,749517,"Twin Pack Basic Tyll T-Shirts","Hugo Boss Orange","Black > White",Male,"Twin Pack Basic Tyll T-Shirts"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Viceroy+Shoes&wgtarget=http://www.julesb.co.uk/viceroy-shoes-p749652,http://www.julesb.co.uk/images/viceroy-shoes-p749652-1331537_medium.jpg,65.00,749652,"Viceroy Shoes","J Shoes","Dark Red > Brown",Male,"Viceroy Shoes"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Silk+Stripe+Tie&wgtarget=http://www.julesb.co.uk/silk-stripe-tie-p750023,http://www.julesb.co.uk/images/silk-stripe-tie-p750023-1070347_medium.jpg,41.99,750023,"Silk Stripe Tie",Hemley,"Red > Fuchsia > Yellow",Male,"Silk Stripe Tie"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Three+Pack+Logo+Boxer+Shorts&wgtarget=http://www.julesb.co.uk/three-pack-logo-boxer-shorts-p750215,http://www.julesb.co.uk/images/three-pack-logo-boxer-shorts-p750215-1642444_medium.jpg,34.99,750215,"Three Pack Logo Boxer Shorts","Hugo Boss Black","Black & Red > Black & Grey > Black > Multi Coloured > Black > Grey > Multi Coloured > Blk/mlt",Male,"Three Pack Logo Boxer Shorts"
